sequence_id,category,frame_count,sample_frames
4034,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4034.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4034.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4034.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4034.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4034.mp4_frame240.jpg
4418,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4418.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4418.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4418.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4418.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4418.mp4_frame240.jpg
4625,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4625.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4625.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4625.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4625.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4625.mp4_frame240.jpg
4798,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4798.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4798.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4798.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4798.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4798.mp4_frame240.jpg
4426,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4426.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4426.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4426.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4426.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4426.mp4_frame240.jpg
4631,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4631.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4631.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4631.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4631.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4631.mp4_frame240.jpg
4354,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4354.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4354.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4354.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4354.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4354.mp4_frame240.jpg
4779,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4779.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4779.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4779.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4779.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4779.mp4_frame240.jpg
4582,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4582.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4582.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4582.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4582.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4582.mp4_frame240.jpg
4781,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4781.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4781.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4781.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4781.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4781.mp4_frame240.jpg
4747,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4747.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4747.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4747.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4747.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4747.mp4_frame240.jpg
4355,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4355.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4355.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4355.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4355.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4355.mp4_frame240.jpg
4184,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4184.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4184.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4184.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4184.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4184.mp4_frame240.jpg
4387,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4387.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4387.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4387.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4387.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4387.mp4_frame240.jpg
4366,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4366.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4366.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4366.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4366.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4366.mp4_frame240.jpg
4341,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4341.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4341.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4341.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4341.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4341.mp4_frame240.jpg
4813,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4813.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4813.mp4_frame33.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4813.mp4_frame66.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4813.mp4_frame99.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4813.mp4_frame132.jpg
4046,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4046.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4046.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4046.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4046.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4046.mp4_frame240.jpg
4162,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4162.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4162.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4162.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4162.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4162.mp4_frame240.jpg
4564,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4564.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4564.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4564.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4564.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4564.mp4_frame240.jpg
4588,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4588.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4588.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4588.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4588.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4588.mp4_frame240.jpg
4759,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4759.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4759.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4759.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4759.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4759.mp4_frame240.jpg
4160,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4160.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4160.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4160.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4160.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4160.mp4_frame240.jpg
4767,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4767.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4767.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4767.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4767.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4767.mp4_frame240.jpg
4463,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4463.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4463.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4463.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4463.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4463.mp4_frame240.jpg
4369,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4369.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4369.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4369.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4369.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4369.mp4_frame240.jpg
4698,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4698.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4698.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4698.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4698.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4698.mp4_frame240.jpg
4660,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4660.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4660.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4660.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4660.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4660.mp4_frame240.jpg
4089,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4089.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4089.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4089.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4089.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4089.mp4_frame240.jpg
4012,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4012.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4012.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4012.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4012.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4012.mp4_frame240.jpg
4855,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4855.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4855.mp4_frame27.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4855.mp4_frame54.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4855.mp4_frame81.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4855.mp4_frame108.jpg
4065,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4065.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4065.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4065.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4065.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4065.mp4_frame240.jpg
4045,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4045.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4045.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4045.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4045.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4045.mp4_frame240.jpg
4252,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4252.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4252.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4252.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4252.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4252.mp4_frame240.jpg
4083,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4083.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4083.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4083.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4083.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4083.mp4_frame240.jpg
4246,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4246.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4246.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4246.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4246.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4246.mp4_frame240.jpg
4051,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4051.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4051.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4051.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4051.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4051.mp4_frame240.jpg
4469,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4469.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4469.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4469.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4469.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4469.mp4_frame240.jpg
4654,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4654.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4654.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4654.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4654.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4654.mp4_frame240.jpg
4457,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4457.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4457.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4457.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4457.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4457.mp4_frame240.jpg
4497,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4497.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4497.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4497.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4497.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4497.mp4_frame240.jpg
4038,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4038.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4038.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4038.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4038.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4038.mp4_frame240.jpg
4864,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4864.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4864.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4864.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4864.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4864.mp4_frame240.jpg
4858,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4858.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4858.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4858.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4858.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4858.mp4_frame240.jpg
